,Free Wi-Fi,Target Name,Hours Open,Takes Reservations,Outdoor Seating,Delivery,Caters,Bike Parking,Accepts Apple Pay,Accepts Android Pay,Noisy
california-pizza-kitchen-brandon.csv,Yes,CPKI,0.0,No,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-miguel-hidalgo.csv,Yes,CPKI,0.0,Yes,Yes,Yes,No,Yes,No,No,No
california-pizza-kitchen-kapolei.csv,Yes,CPKI,79.0,No,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-mashantucket.csv,Yes,CPKI,87.5,Yes,No,No,Yes,No,No,No,No
california-pizza-kitchen-santa-clara.csv,Yes,CPKI,73.0,No,Yes,No,Yes,Yes,No,Yes,No
california-pizza-kitchen-braintree.csv,Yes,CPKI,73.0,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-huntington-station.csv,Yes,CPKI,78.5,Yes,No,No,Yes,No,No,No,No
california-pizza-kitchen-alpharetta.csv,Yes,CPKI,74.0,No,Yes,Yes,Yes,No,No,Yes,No
california-pizza-kitchen-santa-ana.csv,Yes,CPKI,72.0,Yes,Yes,No,Yes,Yes,Yes,No,No
california-pizza-kitchen-chicago-6.csv,Yes,CPKI,0.0,Yes,No,No,No,Yes,No,No,No
california-pizza-kitchen-san-antonio-2.csv,Yes,CPKI,72.0,No,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-canoga-park-3.csv,Yes,CPKI,78.5,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-newport-beach.csv,Yes,CPKI,79.0,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-pasadena.csv,Yes,CPKI,79.0,Yes,Yes,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-long-beach-2.csv,Yes,CPKI,75.5,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-geneva.csv,Yes,CPKI,72.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-orem.csv,Yes,CPKI,70.5,Yes,Yes,No,No,Yes,No,No,Yes
california-pizza-kitchen-tezontle-m%C3%A9xico.csv,Yes,CPKI,0.0,Yes,Yes,No,No,Yes,No,No,No
california-pizza-kitchen-northbrook.csv,Yes,CPKI,72.0,No,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-kailua.csv,No,CPKI,78.0,No,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-chicago-5.csv,Yes,CPKI,0.0,No,Yes,Yes,No,Yes,No,No,No
california-pizza-kitchen-farmington-hills.csv,Yes,CPKI,71.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-hollywood.csv,No,CPKI,75.5,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-wellington.csv,Yes,CPKI,69.0,Yes,No,No,Yes,Yes,Yes,No,No
california-pizza-kitchen-mandaluyong.csv,Yes,CPKI,73.0,Yes,No,Yes,No,Yes,No,No,No
california-pizza-kitchen-emeryville.csv,Yes,CPKI,72.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-arlington-heights.csv,Yes,CPKI,68.5,No,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-m%C3%A9xico.csv,Yes,CPKI,0.0,Yes,Yes,Yes,No,Yes,No,No,No
california-pizza-kitchen-perth.csv,No,CPKI,67.5,Yes,Yes,Yes,No,Yes,No,No,No
california-pizza-kitchen-makati-5.csv,Yes,CPKI,72.0,Yes,No,No,No,Yes,No,No,No
california-pizza-kitchen-austin.csv,Yes,CPKI,71.0,No,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-naucalpan-de-ju%C3%A1rez-2.csv,Yes,CPKI,74.0,Yes,Yes,Yes,No,No,No,No,No
california-pizza-kitchen-chicago-4.csv,Yes,CPKI,0.0,No,No,No,No,Yes,No,No,No
california-pizza-kitchen-austin-2.csv,Yes,CPKI,77.5,No,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-bethesda.csv,Yes,CPKI,74.5,No,No,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-beverly-hills.csv,Yes,CPKI,77.0,No,Yes,Yes,Yes,Yes,No,Yes,No
california-pizza-kitchen-long-beach.csv,Yes,CPKI,74.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-stamford.csv,Yes,CPKI,0.0,Yes,Yes,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-schaumburg.csv,Yes,CPKI,76.0,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-studio-city.csv,Yes,CPKI,79.0,Yes,No,Yes,Yes,Yes,Yes,No,No
california-pizza-kitchen-dallas.csv,Yes,CPKI,75.0,Yes,No,No,Yes,No,No,No,No
california-pizza-kitchen-vista.csv,Yes,CPKI,0.0,No,Yes,No,No,Yes,No,No,No
california-pizza-kitchen-anaheim-2.csv,Yes,CPKI,79.0,Yes,Yes,No,No,Yes,No,No,No
california-pizza-kitchen-boulevares.csv,Yes,CPKI,74.0,Yes,No,Yes,No,Yes,No,No,No
california-pizza-kitchen-san-jose.csv,Yes,CPKI,68.5,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-des-peres.csv,Yes,CPKI,73.0,No,No,No,Yes,No,No,No,No
california-pizza-kitchen-phoenix-2.csv,Yes,CPKI,77.0,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-%E4%BD%90%E9%87%8E%E5%B8%82.csv,Yes,CPKI,70.0,No,No,No,No,Yes,No,No,No
california-pizza-kitchen-%E6%96%B0%E8%92%B2%E5%B4%97-%E9%A6%99%E6%B8%AF.csv,Yes,CPKI,0.0,Yes,No,No,No,Yes,No,No,No
california-pizza-kitchen-huntington-beach.csv,Yes,CPKI,79.0,No,Yes,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-tustin.csv,Yes,CPKI,75.0,Yes,No,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-lake-grove.csv,Yes,CPKI,76.0,No,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-asap-anaheim.csv,Yes,CPKI,0.0,No,No,No,No,Yes,No,No,No
california-pizza-kitchen-honolulu.csv,Yes,CPKI,82.5,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-clinton-township-2.csv,Yes,CPKI,74.5,No,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-ciudad-de-m%C3%A9xico-2.csv,Yes,CPKI,0.0,Yes,No,No,No,Yes,No,No,No
california-pizza-kitchen-canc%C3%BAn.csv,Yes,CPKI,0.0,No,Yes,No,Yes,No,No,No,No
california-pizza-kitchen-simi-valley.csv,Yes,CPKI,72.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-boston-2.csv,Yes,CPKI,79.0,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-san-diego.csv,Yes,CPKI,78.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-valencia.csv,Yes,CPKI,72.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-tukwila.csv,Yes,CPKI,70.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-seal-beach.csv,Yes,CPKI,74.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No
california-pizza-kitchen-chicago-2.csv,Yes,CPKI,77.5,Yes,No,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-pleasanton.csv,Yes,CPKI,76.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-orlando.csv,Yes,CPKI,71.5,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-charlotte.csv,No,CPKI,73.5,Yes,Yes,Yes,Yes,Yes,Yes,No,No
california-pizza-kitchen-los-angeles-10.csv,Yes,CPKI,0.0,Yes,Yes,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-boston.csv,Yes,CPKI,0.0,Yes,Yes,No,No,Yes,No,No,No
california-pizza-kitchen-singapore.csv,Yes,CPKI,80.5,Yes,Yes,No,No,Yes,No,No,No
california-pizza-kitchen-brentwood.csv,Yes,CPKI,74.5,Yes,Yes,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-m%C3%A9xico-7.csv,Yes,CPKI,83.5,Yes,Yes,No,No,Yes,No,No,No
california-pizza-kitchen-houston.csv,Yes,CPKI,75.0,No,No,Yes,Yes,Yes,Yes,No,No
california-pizza-kitchen-irvine.csv,No,CPKI,0.0,Yes,Yes,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-rancho-cucamonga.csv,Yes,CPKI,79.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-temecula.csv,Yes,CPKI,76.0,Yes,Yes,No,Yes,Yes,Yes,No,No
california-pizza-kitchen-new-york-2.csv,Yes,CPKI,78.5,Yes,No,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-coral-gables.csv,Yes,CPKI,78.0,No,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-newark.csv,Yes,CPKI,74.5,No,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-king-of-prussia.csv,Yes,CPKI,83.0,Yes,No,Yes,Yes,No,No,No,No
california-pizza-kitchen-short-hills.csv,No,CPKI,71.0,No,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-richmond.csv,Yes,CPKI,74.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No
california-pizza-kitchen-monterey.csv,Yes,CPKI,72.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-raleigh.csv,Yes,CPKI,0.0,Yes,Yes,No,No,Yes,No,No,No
california-pizza-kitchen-palm-beach-gardens.csv,Yes,CPKI,75.5,No,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-los-angeles-11.csv,No,CPKI,0.0,No,No,No,No,Yes,No,No,No
california-pizza-kitchen-charlotte-2.csv,Yes,CPKI,109.0,No,No,No,No,No,No,No,Yes
california-pizza-kitchen-bellevue.csv,Yes,CPKI,79.0,No,Yes,Yes,Yes,Yes,No,Yes,No
california-pizza-kitchen-san-mateo.csv,Yes,CPKI,72.0,No,No,No,Yes,No,No,No,No
california-pizza-kitchen-san-antonio.csv,Yes,CPKI,72.0,No,Yes,No,Yes,Yes,Yes,Yes,No
california-pizza-kitchen-tlalpan.csv,Yes,CPKI,74.0,Yes,Yes,Yes,No,Yes,No,No,No
california-pizza-kitchen-westbury.csv,Yes,CPKI,78.0,Yes,No,No,Yes,No,No,No,No
california-pizza-kitchen-deer-park.csv,Yes,CPKI,76.0,No,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-m%C3%A9xico-4.csv,Yes,CPKI,0.0,No,No,No,No,Yes,No,No,No
california-pizza-kitchen-mililani-3.csv,Yes,CPKI,79.0,No,Yes,Yes,Yes,Yes,No,Yes,No
california-pizza-kitchen-nashville.csv,Yes,CPKI,76.0,No,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E9%A6%99%E6%B8%AF.csv,Yes,CPKI,0.0,No,Yes,Yes,No,Yes,No,No,No
california-pizza-kitchen-m%C3%A9xico-5.csv,Yes,CPKI,87.5,Yes,Yes,Yes,No,Yes,No,No,No
california-pizza-kitchen-palm-desert.csv,Yes,CPKI,79.5,Yes,No,No,Yes,Yes,Yes,No,No
california-pizza-kitchen-oakland.csv,No,CPKI,100.0,No,No,No,No,No,No,No,Yes
california-pizza-kitchen-burbank.csv,Yes,CPKI,79.0,Yes,Yes,No,Yes,Yes,Yes,No,No
california-pizza-kitchen-seattle.csv,Yes,CPKI,72.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-west-covina.csv,Yes,CPKI,0.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-saint-louis-6.csv,No,CPKI,76.0,No,No,No,No,No,No,No,No
california-pizza-kitchen-los-angeles-12.csv,Yes,CPKI,30.0,No,Yes,No,No,Yes,No,No,No
california-pizza-kitchen-louisville.csv,Yes,CPKI,74.0,No,Yes,No,No,Yes,No,Yes,No
california-pizza-kitchen-los-angeles-2.csv,No,CPKI,0.0,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-annapolis.csv,Yes,CPKI,74.5,No,Yes,Yes,Yes,Yes,Yes,No,No
california-pizza-kitchen-cerritos.csv,Yes,CPKI,78.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No
california-pizza-kitchen-los-angeles-16.csv,Yes,CPKI,75.5,Yes,Yes,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-encino.csv,Yes,CPKI,74.5,Yes,Yes,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-denver-6.csv,Yes,CPKI,72.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-roseville-2.csv,Yes,CPKI,72.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-kansas-city.csv,Yes,CPKI,0.0,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-las-vegas-4.csv,Yes,CPKI,79.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-escondido-2.csv,Yes,CPKI,78.0,Yes,No,No,Yes,Yes,No,No,Yes
california-pizza-kitchen-marina-del-rey.csv,Yes,CPKI,78.5,Yes,Yes,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-tarzana.csv,Yes,CPKI,75.0,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-culver-city-3.csv,Yes,CPKI,79.0,No,Yes,No,Yes,Yes,Yes,No,No
california-pizza-kitchen-las-vegas-5.csv,No,CPKI,0.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-laguna-hills.csv,No,CPKI,72.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-las-vegas-10.csv,Yes,CPKI,77.0,Yes,Yes,No,Yes,Yes,No,Yes,No
california-pizza-kitchen-chino-hills.csv,Yes,CPKI,78.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No
california-pizza-kitchen-sherman-oaks.csv,Yes,CPKI,0.0,Yes,No,No,No,Yes,No,No,No
california-pizza-kitchen-maple-grove.csv,Yes,CPKI,0.0,Yes,No,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-palo-alto-3.csv,Yes,CPKI,69.0,Yes,Yes,No,Yes,Yes,Yes,No,No
california-pizza-kitchen-littleton-3.csv,No,CPKI,72.0,Yes,Yes,No,Yes,No,No,No,No
california-pizza-kitchen-gaithersburg.csv,Yes,CPKI,79.0,Yes,Yes,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-glendale.csv,Yes,CPKI,75.5,Yes,No,Yes,Yes,Yes,No,Yes,No
california-pizza-kitchen-las-vegas-12.csv,Yes,CPKI,97.5,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-birmingham-3.csv,Yes,CPKI,74.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No
california-pizza-kitchen-tucson.csv,No,CPKI,0.0,Yes,Yes,No,Yes,No,No,No,No
california-pizza-kitchen-paramus.csv,Yes,CPKI,79.5,No,No,No,No,No,No,No,No
california-pizza-kitchen-m%C3%A9xico-2.csv,Yes,CPKI,0.0,Yes,Yes,Yes,No,Yes,No,No,No
california-pizza-kitchen-wayne.csv,Yes,CPKI,74.0,No,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-atlanta-3.csv,Yes,CPKI,68.5,No,No,Yes,Yes,No,Yes,No,No
california-pizza-kitchen-las-vegas-7.csv,Yes,CPKI,93.0,No,No,No,No,No,No,Yes,No
california-pizza-kitchen-leawood.csv,Yes,CPKI,0.0,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-fort-lauderdale-5.csv,Yes,CPKI,75.5,No,No,No,Yes,Yes,Yes,No,No
california-pizza-kitchen-las-vegas-6.csv,Yes,CPKI,101.5,No,No,No,No,No,No,No,No
california-pizza-kitchen-atlanta-2.csv,Yes,CPKI,81.0,No,Yes,Yes,Yes,Yes,Yes,No,No
california-pizza-kitchen-sacramento.csv,Yes,CPKI,72.0,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-sarasota-2.csv,Yes,CPKI,79.0,No,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-natick.csv,No,CPKI,73.5,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-walnut-creek-4.csv,Yes,CPKI,72.0,Yes,Yes,Yes,No,Yes,No,Yes,No
california-pizza-kitchen-%E3%83%A9%E3%82%BE%E3%83%BC%E3%83%8A%E5%B7%9D%E5%B4%8E%E3%83%97%E3%83%A9%E3%82%B6%E5%BA%97-%E5%B7%9D%E5%B4%8E%E5%B8%82.csv,Yes,CPKI,24.0,Yes,No,No,No,Yes,No,No,No
california-pizza-kitchen-tumon.csv,Yes,CPKI,79.0,Yes,Yes,No,Yes,Yes,No,No,No
california-pizza-kitchen-warrenville.csv,Yes,CPKI,72.0,Yes,No,No,Yes,Yes,No,No,No
california-pizza-kitchen-brea.csv,Yes,CPKI,77.0,No,Yes,Yes,Yes,Yes,No,No,No
california-pizza-kitchen-los-angeles-4.csv,No,CPKI,73.0,Yes,Yes,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-harrisburg.csv,Yes,RRGB,86.0,No,No,No,No,No,No,No,Yes
red-robin-gourmet-burgers-valparaiso.csv,No,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-warwick-2.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-saint-cloud.csv,No,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-westland.csv,Yes,RRGB,85.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-houston-2.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-rancho-cucamonga.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-maumee.csv,Yes,RRGB,81.0,Yes,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-fairfield.csv,No,RRGB,75.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-milford.csv,No,RRGB,79.0,No,Yes,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-topeka.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-wilmington.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-provo.csv,Yes,RRGB,78.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-portland.csv,No,RRGB,81.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-bartonsville.csv,Yes,RRGB,86.0,No,Yes,No,No,No,Yes,No,No
red-robin-gourmet-burgers-wareham.csv,No,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-lafayette.csv,Yes,RRGB,0.0,Yes,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-chubbuck.csv,Yes,RRGB,0.0,Yes,No,No,No,No,No,No,Yes
red-robin-gourmet-burgers-richmond-2.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-norton-shores.csv,No,RRGB,79.0,No,No,No,No,No,No,No,Yes
red-robin-gourmet-burgers-plainfield.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-chesapeake.csv,No,RRGB,79.0,No,Yes,No,No,No,No,No,No
red-robin-gourmet-burgers-madison.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-sparks-2.csv,No,RRGB,74.0,No,No,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-myrtle-beach.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-woodland.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-arlington.csv,Yes,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-chattanooga.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-braintree.csv,No,RRGB,79.0,Yes,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-chantilly.csv,No,RRGB,79.0,No,Yes,No,No,No,No,No,No
red-robin-gourmet-burgers-virginia-beach.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-towson.csv,No,RRGB,79.0,No,No,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-bonney-lake.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-chambersburg.csv,Yes,RRGB,86.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-champaign.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-kennewick.csv,No,RRGB,81.0,No,Yes,No,No,No,No,No,Yes
red-robin-gourmet-burgers-albuquerque-4.csv,No,RRGB,0.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-hershey.csv,Yes,RRGB,86.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-santa-ana.csv,No,RRGB,79.0,Yes,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-melbourne.csv,Yes,RRGB,0.0,No,No,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-louisville-2.csv,No,RRGB,79.0,No,Yes,No,No,No,No,Yes,No
red-robin-gourmet-burgers-huntsville.csv,No,RRGB,79.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-columbus.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-simi-valley.csv,No,RRGB,78.0,No,Yes,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-hamilton.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-orland-park.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-stockton.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-silverdale.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-rancho-mirage.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-nampa.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,Yes,Yes
red-robin-gourmet-burgers-naples.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-waldorf.csv,Yes,RRGB,86.0,No,Yes,No,No,No,Yes,No,No
red-robin-gourmet-burgers-wichita-falls.csv,No,RRGB,0.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-davenport.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-farragut.csv,No,RRGB,79.0,No,No,No,No,No,Yes,No,No
red-robin-gourmet-burgers-fort-worth.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-brandon.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-staten-island.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-whittier-2.csv,No,RRGB,79.0,No,Yes,No,No,Yes,Yes,Yes,No
red-robin-gourmet-burgers-redlands.csv,No,RRGB,79.0,Yes,Yes,No,No,Yes,No,Yes,Yes
red-robin-gourmet-burgers-fresno.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-queen-creek.csv,No,RRGB,0.0,No,No,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-fayetteville-2.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-carle-place.csv,No,RRGB,79.0,No,No,No,No,No,Yes,No,No
red-robin-gourmet-burgers-escondido.csv,No,RRGB,77.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-bolingbrook.csv,No,RRGB,79.0,No,Yes,No,No,Yes,Yes,No,Yes
red-robin-gourmet-burgers-shoreview.csv,No,RRGB,79.0,No,No,No,No,Yes,Yes,No,Yes
red-robin-gourmet-burgers-dayton.csv,No,RRGB,0.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-mishawaka.csv,No,RRGB,79.0,No,No,No,No,No,Yes,No,No
red-robin-gourmet-burgers-orlando-3.csv,No,RRGB,0.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-altoona.csv,No,RRGB,0.0,No,No,No,No,No,No,No,No
red-robin-gourmet-burgers-meridian.csv,No,RRGB,79.0,No,Yes,No,Yes,Yes,No,No,Yes
red-robin-gourmet-burgers-mooresville.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-grandville.csv,Yes,RRGB,79.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-jacksonville.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-surrey.csv,Yes,RRGB,79.0,Yes,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-cumming.csv,Yes,RRGB,79.0,No,No,No,Yes,Yes,Yes,No,No
red-robin-gourmet-burgers-manchester.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-beaverton.csv,No,RRGB,81.0,No,No,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-plymouth.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-chandler.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-wausau.csv,Yes,RRGB,0.0,No,No,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-vernon.csv,Yes,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-bethel-park.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-boise.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-merrillville.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-springfield.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-longmont.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-vacaville-3.csv,No,RRGB,79.0,No,Yes,No,No,Yes,No,No,No
red-robin-gourmet-burgers-plantation.csv,No,RRGB,79.0,No,Yes,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-webster.csv,Yes,RRGB,79.0,No,Yes,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-clovis.csv,No,RRGB,79.0,No,No,No,No,Yes,No,Yes,No
red-robin-gourmet-burgers-halfmoon.csv,No,RRGB,72.0,No,Yes,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-cincinnati.csv,Yes,RRGB,0.0,No,No,No,No,No,No,Yes,No
red-robin-gourmet-burgers-lancaster.csv,Yes,RRGB,86.0,No,No,No,Yes,Yes,No,No,Yes
red-robin-gourmet-burgers-federal-way.csv,No,RRGB,81.0,No,No,No,No,Yes,Yes,No,No
red-robin-gourmet-burgers-victoria.csv,Yes,RRGB,79.0,Yes,Yes,No,No,Yes,No,No,Yes
red-robin-gourmet-burgers-vestal.csv,No,RRGB,0.0,No,No,No,Yes,Yes,No,No,No
red-robin-gourmet-burgers-aurora-2.csv,No,RRGB,79.0,No,No,No,No,Yes,No,No,No
red-robin-gourmet-burgers-kamloops.csv,Yes,RRGB,79.0,Yes,Yes,No,No,Yes,No,No,No
